MEASSITEHASH , EQENTRYID , MEASVALUE , ISVALIDFLAG , CHANNEL , USERCR , USERED , CREATETIME , EDITTIME , UNKNOWN_2302 , 19272 , 000100 , T , None , vanyash , vanyash , 2018-04-27 11:58:46 , 2018-09-17 16:59:52 ,
UNKNOWN_209687 , 29154 , 1000342 , T , None , vanyash , vanyash , 2018-07-15 12:30:33 , 2018-09-17 17:00:07 ,
UNKNOWN_211942 , 29156 , 1000345 , T , None , vanyash , vanyash , 2018-07-15 12:31:14 , 2018-09-17 17:00:07 ,
UNKNOWN_213068 , 29157 , 1000346 , T , None , vanyash , vanyash , 2018-07-15 12:31:28 , 2018-09-17 17:00:07 ,
UNKNOWN_214196 , 29158 , 1000352 , T , None , vanyash , vanyash , 2018-07-15 12:31:40 , 2018-09-17 17:00:07 ,
UNKNOWN_215323 , 29159 , 1000360 , T , None , vanyash , vanyash , 2018-07-15 12:31:49 , 2018-09-17 17:00:07 ,
UNKNOWN_222579 , 29168 , 1000050 , T , None , vanyash , vanyash , 2018-08-13 05:08:56 , 2018-09-17 17:00:07 ,
UNKNOWN_220906 , 29166 , 1000040 , T , None , vanyash , vanyash , 2018-08-13 04:56:44 , 2018-09-17 17:00:07 ,
UNKNOWN_221653 , 29167 , 1000046 , T , None , vanyash , vanyash , 2018-08-13 05:02:11 , 2018-09-17 17:00:07 ,
UNKNOWN_215858 , 19274 , 000010 , T , None , okuchins , okuchins , 2018-07-16 11:39:02 , 2018-09-17 17:00:07 ,
UNKNOWN_220577 , 29165 , 1000039 , T , None , vanyash , vanyash , 2018-08-13 04:54:16 , 2018-09-17 17:00:07 ,
UNKNOWN_223513 , 29169 , 1000051 , T , None , vanyash , vanyash , 2018-08-13 05:15:41 , 2018-09-17 17:00:07 ,
UNKNOWN_216831 , 29161 , 1000017 , T , None , vanyash , vanyash , 2018-08-13 04:25:47 , 2018-09-17 17:00:08 ,
UNKNOWN_219643 , 29164 , 1000035 , T , None , vanyash , vanyash , 2018-08-13 04:47:17 , 2018-09-17 17:00:08 ,
UNKNOWN_215897 , 29160 , 1000015 , T , None , vanyash , vanyash , 2018-08-13 03:54:31 , 2018-09-17 17:00:08 ,
UNKNOWN_218709 , 29163 , 1000027 , T , None , vanyash , vanyash , 2018-08-13 04:40:08 , 2018-09-17 17:00:08 ,
UNKNOWN_217767 , 29162 , 1000021 , T , None , vanyash , vanyash , 2018-08-13 04:33:01 , 2018-09-17 17:00:08 ,
UNKNOWN_230788 , 29177 , 1000071 , T , None , vanyash , vanyash , 2018-08-13 06:04:48 , 2018-09-17 17:00:08 ,
UNKNOWN_228920 , 29175 , 1000065 , T , None , vanyash , vanyash , 2018-08-13 05:52:46 , 2018-09-17 17:00:08 ,
UNKNOWN_229854 , 29176 , 1000068 , T , None , vanyash , vanyash , 2018-08-13 05:58:47 , 2018-09-17 17:00:08 ,
UNKNOWN_227986 , 29174 , 1000059 , T , None , vanyash , vanyash , 2018-08-13 05:46:27 , 2018-09-17 17:00:08 ,
UNKNOWN_231724 , 29178 , 1000073 , T , None , vanyash , vanyash , 2018-08-13 06:10:46 , 2018-09-17 17:00:08 ,
UNKNOWN_227057 , 29173 , 1000057 , T , None , vanyash , vanyash , 2018-08-13 05:40:17 , 2018-09-17 17:00:08 ,
UNKNOWN_226123 , 29172 , 1000054 , T , None , vanyash , vanyash , 2018-08-13 05:34:01 , 2018-09-17 17:00:08 ,
UNKNOWN_225189 , 29171 , 1000053 , T , None , vanyash , vanyash , 2018-08-13 05:27:31 , 2018-09-17 17:00:08 ,
UNKNOWN_224447 , 29170 , 1000052 , T , None , vanyash , vanyash , 2018-08-13 05:22:17 , 2018-09-17 17:00:08 ,
UNKNOWN_239348 , 29188 , 1000104 , T , None , vanyash , vanyash , 2018-08-13 06:56:45 , 2018-09-17 17:00:08 ,
UNKNOWN_238414 , 29187 , 1000103 , T , None , vanyash , vanyash , 2018-08-13 06:51:25 , 2018-09-17 17:00:08 ,
UNKNOWN_237664 , 29186 , 1000100 , T , None , vanyash , vanyash , 2018-08-13 06:47:02 , 2018-09-17 17:00:08 ,
UNKNOWN_236730 , 29185 , 1000099 , T , None , vanyash , vanyash , 2018-08-13 06:41:29 , 2018-09-17 17:00:08 ,
UNKNOWN_235482 , 29183 , 1000095 , T , None , vanyash , vanyash , 2018-08-13 06:33:58 , 2018-09-17 17:00:09 ,
UNKNOWN_234561 , 29182 , 1000093 , T , None , vanyash , vanyash , 2018-08-13 06:28:22 , 2018-09-17 17:00:09 ,
UNKNOWN_233627 , 29181 , 1000092 , T , None , vanyash , vanyash , 2018-08-13 06:22:41 , 2018-09-17 17:00:09 ,
UNKNOWN_235811 , 29184 , 1000097 , T , None , vanyash , vanyash , 2018-08-13 06:36:00 , 2018-09-17 17:00:09 ,
UNKNOWN_232658 , 29179 , 1000082 , T , None , vanyash , vanyash , 2018-08-13 06:16:39 , 2018-09-17 17:00:09 ,
UNKNOWN_232885 , 29180 , 1000083 , T , None , vanyash , vanyash , 2018-08-13 06:18:07 , 2018-09-17 17:00:09 ,
UNKNOWN_247516 , 29197 , 1000149 , T , None , vanyash , vanyash , 2018-08-13 07:40:38 , 2018-09-17 17:00:09 ,
UNKNOWN_246582 , 29196 , 1000147 , T , None , vanyash , vanyash , 2018-08-13 07:35:53 , 2018-09-17 17:00:09 ,
UNKNOWN_245904 , 29195 , 1000141 , T , None , vanyash , vanyash , 2018-08-13 07:32:25 , 2018-09-17 17:00:09 ,
UNKNOWN_244978 , 29194 , 1000137 , T , None , vanyash , vanyash , 2018-08-13 07:27:36 , 2018-09-17 17:00:09 ,
UNKNOWN_242168 , 29191 , 1000133 , T , None , vanyash , vanyash , 2018-08-13 07:12:31 , 2018-09-17 17:00:09 ,
UNKNOWN_241234 , 29190 , 1000131 , T , None , vanyash , vanyash , 2018-08-13 07:07:16 , 2018-09-17 17:00:09 ,
UNKNOWN_240283 , 29189 , 1000129 , T , None , vanyash , vanyash , 2018-08-13 07:01:59 , 2018-09-17 17:00:09 ,
UNKNOWN_244043 , 29193 , 1000136 , T , None , vanyash , vanyash , 2018-08-13 07:22:39 , 2018-09-17 17:00:09 ,
UNKNOWN_243109 , 29192 , 1000135 , T , None , vanyash , vanyash , 2018-08-13 07:17:39 , 2018-09-17 17:00:09 ,
UNKNOWN_255924 , 29206 , 1000174 , T , None , vanyash , vanyash , 2018-08-13 08:20:13 , 2018-09-17 17:00:09 ,
UNKNOWN_254056 , 29204 , 1000168 , T , None , vanyash , vanyash , 2018-08-13 08:11:54 , 2018-09-17 17:00:09 ,
UNKNOWN_254990 , 29205 , 1000169 , T , None , vanyash , vanyash , 2018-08-13 08:16:04 , 2018-09-17 17:00:09 ,
UNKNOWN_253121 , 29203 , 1000166 , T , None , vanyash , vanyash , 2018-08-13 08:07:38 , 2018-09-17 17:00:09 ,
UNKNOWN_249384 , 29199 , 1000155 , T , None , vanyash , vanyash , 2018-08-13 07:49:54 , 2018-09-17 17:00:09 ,
UNKNOWN_248450 , 29198 , 1000150 , T , None , vanyash , vanyash , 2018-08-13 07:45:18 , 2018-09-17 17:00:09 ,
UNKNOWN_252186 , 29202 , 1000165 , T , None , vanyash , vanyash , 2018-08-13 08:03:19 , 2018-09-17 17:00:10 ,
UNKNOWN_251252 , 29201 , 1000163 , T , None , vanyash , vanyash , 2018-08-13 07:58:55 , 2018-09-17 17:00:10 ,
UNKNOWN_250318 , 29200 , 1000156 , T , None , vanyash , vanyash , 2018-08-13 07:54:26 , 2018-09-17 17:00:10 ,
UNKNOWN_264329 , 29215 , 1000213 , T , None , vanyash , vanyash , 2018-08-13 08:55:42 , 2018-09-17 17:00:10 ,
UNKNOWN_263395 , 29214 , 1000207 , T , None , vanyash , vanyash , 2018-08-13 08:52:05 , 2018-09-17 17:00:10 ,
UNKNOWN_262461 , 29213 , 1000198 , T , None , vanyash , vanyash , 2018-08-13 08:48:19 , 2018-09-17 17:00:10 ,
UNKNOWN_261527 , 29212 , 1000197 , T , None , vanyash , vanyash , 2018-08-13 08:44:27 , 2018-09-17 17:00:10 ,
UNKNOWN_259660 , 29210 , 1000194 , T , None , vanyash , vanyash , 2018-08-13 08:36:36 , 2018-09-17 17:00:10 ,
UNKNOWN_258726 , 29209 , 1000190 , T , None , vanyash , vanyash , 2018-08-13 08:32:29 , 2018-09-17 17:00:10 ,
UNKNOWN_257792 , 29208 , 1000180 , T , None , vanyash , vanyash , 2018-08-13 08:28:22 , 2018-09-17 17:00:10 ,
UNKNOWN_256858 , 29207 , 1000177 , T , None , vanyash , vanyash , 2018-08-13 08:24:14 , 2018-09-17 17:00:10 ,
UNKNOWN_260593 , 29211 , 1000195 , T , None , vanyash , vanyash , 2018-08-13 08:40:34 , 2018-09-17 17:00:10 ,
UNKNOWN_271801 , 29223 , 1000239 , T , None , vanyash , vanyash , 2018-08-13 09:22:11 , 2018-09-17 17:00:10 ,
UNKNOWN_270867 , 29222 , 1000233 , T , None , vanyash , vanyash , 2018-08-13 09:19:11 , 2018-09-17 17:00:10 ,
UNKNOWN_269933 , 29221 , 1000232 , T , None , vanyash , vanyash , 2018-08-13 09:16:03 , 2018-09-17 17:00:10 ,
UNKNOWN_268999 , 29220 , 1000223 , T , None , vanyash , vanyash , 2018-08-13 09:12:49 , 2018-09-17 17:00:10 ,
UNKNOWN_272735 , 29224 , 1000240 , T , None , vanyash , vanyash , 2018-08-13 09:25:08 , 2018-09-17 17:00:10 ,
UNKNOWN_268065 , 29219 , 1000222 , T , None , vanyash , vanyash , 2018-08-13 09:09:31 , 2018-09-17 17:00:10 ,
UNKNOWN_267131 , 29218 , 1000220 , T , None , vanyash , vanyash , 2018-08-13 09:06:07 , 2018-09-17 17:00:10 ,
UNKNOWN_266197 , 29217 , 1000218 , T , None , vanyash , vanyash , 2018-08-13 09:02:39 , 2018-09-17 17:00:10 ,
UNKNOWN_265263 , 29216 , 1000214 , T , None , vanyash , vanyash , 2018-08-13 08:59:11 , 2018-09-17 17:00:11 ,
UNKNOWN_279061 , 29231 , 1000262 , T , None , vanyash , vanyash , 2018-08-13 09:43:02 , 2018-09-17 17:00:11 ,
UNKNOWN_278135 , 29230 , 1000259 , T , None , vanyash , vanyash , 2018-08-13 09:40:31 , 2018-09-17 17:00:11 ,
UNKNOWN_277206 , 29229 , 1000258 , T , None , vanyash , vanyash , 2018-08-13 09:38:02 , 2018-09-17 17:00:11 ,
UNKNOWN_280737 , 29233 , 1000270 , T , None , vanyash , vanyash , 2018-08-13 09:47:25 , 2018-09-17 17:00:11 ,
UNKNOWN_279803 , 29232 , 1000266 , T , None , vanyash , vanyash , 2018-08-13 09:45:00 , 2018-09-17 17:00:11 ,
UNKNOWN_276464 , 29228 , 1000256 , T , None , vanyash , vanyash , 2018-08-13 09:36:01 , 2018-09-17 17:00:11 ,
UNKNOWN_275535 , 29227 , 1000255 , T , None , vanyash , vanyash , 2018-08-13 09:33:27 , 2018-09-17 17:00:11 ,
UNKNOWN_274601 , 29226 , 1000243 , T , None , vanyash , vanyash , 2018-08-13 09:30:47 , 2018-09-17 17:00:11 ,
UNKNOWN_273666 , 29225 , 1000242 , T , None , vanyash , vanyash , 2018-08-13 09:28:01 , 2018-09-17 17:00:11 ,
UNKNOWN_288695 , 29242 , 1000304 , T , None , vanyash , vanyash , 2018-08-13 10:04:26 , 2018-09-17 17:00:11 ,
UNKNOWN_287761 , 29241 , 1000297 , T , None , vanyash , vanyash , 2018-08-13 10:02:41 , 2018-09-17 17:00:11 ,
UNKNOWN_287019 , 29240 , 1000292 , T , None , vanyash , vanyash , 2018-08-13 10:01:14 , 2018-09-17 17:00:11 ,
UNKNOWN_286085 , 29239 , 1000289 , T , None , vanyash , vanyash , 2018-08-13 09:59:22 , 2018-09-17 17:00:12 ,
UNKNOWN_283283 , 29236 , 1000274 , T , None , vanyash , vanyash , 2018-08-13 09:53:30 , 2018-09-17 17:00:12 ,
UNKNOWN_282349 , 29235 , 1000273 , T , None , vanyash , vanyash , 2018-08-13 09:51:21 , 2018-09-17 17:00:12 ,
UNKNOWN_281415 , 29234 , 1000272 , T , None , vanyash , vanyash , 2018-08-13 09:49:07 , 2018-09-17 17:00:12 ,
UNKNOWN_285151 , 29238 , 1000282 , T , None , vanyash , vanyash , 2018-08-13 09:57:30 , 2018-09-17 17:00:12 ,
UNKNOWN_284217 , 29237 , 1000281 , T , None , vanyash , vanyash , 2018-08-13 09:55:34 , 2018-09-17 17:00:12 ,
UNKNOWN_297102 , 29251 , 1000327 , T , None , vanyash , vanyash , 2018-08-13 10:16:56 , 2018-09-17 17:00:12 ,
UNKNOWN_296167 , 29250 , 1000325 , T , None , vanyash , vanyash , 2018-08-13 10:15:47 , 2018-09-17 17:00:12 ,
UNKNOWN_295233 , 29249 , 1000324 , T , None , vanyash , vanyash , 2018-08-13 10:14:38 , 2018-09-17 17:00:12 ,
UNKNOWN_294299 , 29248 , 1000321 , T , None , vanyash , vanyash , 2018-08-13 10:13:25 , 2018-09-17 17:00:12 ,
UNKNOWN_291497 , 29245 , 1000316 , T , None , vanyash , vanyash , 2018-08-13 10:09:15 , 2018-09-17 17:00:12 ,
UNKNOWN_290563 , 29244 , 1000307 , T , None , vanyash , vanyash , 2018-08-13 10:07:41 , 2018-09-17 17:00:12 ,
UNKNOWN_289629 , 29243 , 1000306 , T , None , vanyash , vanyash , 2018-08-13 10:06:07 , 2018-09-17 17:00:12 ,
UNKNOWN_293365 , 29247 , 1000319 , T , None , vanyash , vanyash , 2018-08-13 10:12:05 , 2018-09-17 17:00:12 ,
UNKNOWN_292431 , 29246 , 1000318 , T , None , vanyash , vanyash , 2018-08-13 10:10:42 , 2018-09-17 17:00:12 ,
UNKNOWN_303633 , 29258 , 1000348 , T , None , vanyash , vanyash , 2018-08-13 10:22:42 , 2018-09-17 17:00:13 ,
UNKNOWN_302699 , 29257 , 1000347 , T , None , vanyash , vanyash , 2018-08-13 10:22:05 , 2018-09-17 17:00:13 ,
UNKNOWN_305494 , 29260 , 1000350 , T , None , vanyash , vanyash , 2018-08-13 10:23:42 , 2018-09-17 17:00:13 ,
UNKNOWN_304567 , 29259 , 1000349 , T , None , vanyash , vanyash , 2018-08-13 10:23:14 , 2018-09-17 17:00:13 ,
UNKNOWN_301765 , 29256 , 1000343 , T , None , vanyash , vanyash , 2018-08-13 10:21:24 , 2018-09-17 17:00:13 ,
UNKNOWN_300838 , 29255 , 1000341 , T , None , vanyash , vanyash , 2018-08-13 10:20:39 , 2018-09-17 17:00:13 ,
UNKNOWN_299904 , 29254 , 1000340 , T , None , vanyash , vanyash , 2018-08-13 10:19:49 , 2018-09-17 17:00:13 ,
UNKNOWN_298970 , 29253 , 1000339 , T , None , vanyash , vanyash , 2018-08-13 10:18:57 , 2018-09-17 17:00:13 ,
UNKNOWN_298036 , 29252 , 1000330 , T , None , vanyash , vanyash , 2018-08-13 10:17:59 , 2018-09-17 17:00:13 ,
UNKNOWN_313470 , 29272 , 000063 , T , None , vanyash , vanyash , 2018-10-28 21:48:03 , 2018-10-28 21:48:03 ,
UNKNOWN_311637 , 29268 , 000032 , T , None , vanyash , vanyash , 2018-10-28 21:37:06 , 2018-10-28 21:37:06 ,
UNKNOWN_312559 , 29270 , 000061 , T , None , vanyash , vanyash , 2018-10-28 21:42:44 , 2018-10-28 21:42:44 ,
UNKNOWN_311176 , 29267 , 000022 , T , None , vanyash , vanyash , 2018-10-28 21:31:29 , 2018-10-28 21:31:29 ,
UNKNOWN_312098 , 29269 , 000047 , T , None , vanyash , vanyash , 2018-10-28 21:39:59 , 2018-10-28 21:39:59 ,
UNKNOWN_313013 , 29271 , 000062 , T , None , vanyash , vanyash , 2018-10-28 21:45:24 , 2018-10-28 21:45:24 ,
UNKNOWN_310509 , 29266 , 001110 , T , None , vanyash , vanyash , 2018-10-08 03:24:03 , 2018-10-08 03:24:03 ,
UNKNOWN_307362 , 29262 , 1000362 , T , None , vanyash , vanyash , 2018-08-13 10:24:26 , 2018-09-17 17:00:13 ,
UNKNOWN_306428 , 29261 , 1000351 , T , None , vanyash , vanyash , 2018-08-13 10:24:06 , 2018-09-17 17:00:13 ,
UNKNOWN_309756 , 29265 , 1000366 , T , None , vanyash , vanyash , 2018-08-13 10:25:00 , 2018-09-17 17:00:13 ,
UNKNOWN_308814 , 29264 , 1000364 , T , None , vanyash , vanyash , 2018-08-13 10:24:50 , 2018-09-17 17:00:13 ,
UNKNOWN_307848 , 29263 , 1000363 , T , None , vanyash , vanyash , 2018-08-13 10:24:35 , 2018-09-17 17:00:13 ,
UNKNOWN_318976 , 29284 , 000289 , T , None , vanyash , vanyash , 2018-10-28 22:19:48 , 2018-10-28 22:19:48 ,
UNKNOWN_319898 , 29286 , 000303 , T , None , vanyash , vanyash , 2018-10-28 22:24:48 , 2018-10-28 22:24:48 ,
UNKNOWN_320818 , 29288 , 000316 , T , None , vanyash , vanyash , 2018-10-28 22:29:44 , 2018-10-28 22:29:44 ,
UNKNOWN_318057 , 29282 , 000219 , T , None , vanyash , vanyash , 2018-10-28 22:14:43 , 2018-10-28 22:14:43 ,
UNKNOWN_319437 , 29285 , 000297 , T , None , vanyash , vanyash , 2018-10-28 22:22:20 , 2018-10-28 22:22:20 ,
UNKNOWN_320359 , 29287 , 000312 , T , None , vanyash , vanyash , 2018-10-28 22:27:17 , 2018-10-28 22:27:17 ,
UNKNOWN_321280 , 29289 , 000322 , T , None , vanyash , vanyash , 2018-10-28 22:32:07 , 2018-10-28 22:32:07 ,
UNKNOWN_318514 , 29283 , 000232 , T , None , vanyash , vanyash , 2018-10-28 22:17:19 , 2018-10-28 22:17:19 ,
UNKNOWN_314838 , 29275 , 000081 , T , None , vanyash , vanyash , 2018-10-28 21:56:07 , 2018-10-28 21:56:07 ,
UNKNOWN_313927 , 29273 , 000072 , T , None , vanyash , vanyash , 2018-10-28 21:50:44 , 2018-10-28 21:50:44 ,
UNKNOWN_317596 , 29281 , 000218 , T , None , vanyash , vanyash , 2018-10-28 22:12:07 , 2018-10-28 22:12:07 ,
UNKNOWN_316221 , 29278 , 000127 , T , None , vanyash , vanyash , 2018-10-28 22:04:28 , 2018-10-28 22:04:28 ,
UNKNOWN_317134 , 29280 , 000217 , T , None , vanyash , vanyash , 2018-10-28 22:09:33 , 2018-10-28 22:09:33 ,
UNKNOWN_315299 , 29276 , 000090 , T , None , vanyash , vanyash , 2018-10-28 21:58:50 , 2018-10-28 21:58:50 ,
UNKNOWN_314384 , 29274 , 000078 , T , None , vanyash , vanyash , 2018-10-28 21:53:24 , 2018-10-28 21:53:24 ,
UNKNOWN_316680 , 29279 , 000128 , T , None , vanyash , vanyash , 2018-10-28 22:07:03 , 2018-10-28 22:07:03 ,
UNKNOWN_315760 , 29277 , 000100 , T , None , vanyash , vanyash , 2018-10-28 22:01:45 , 2018-10-28 22:01:45 ,
UNKNOWN_327318 , 29299 , 000461 , T , None , vanyash , vanyash , 2018-10-28 23:02:42 , 2018-10-28 23:02:42 ,
UNKNOWN_326653 , 29298 , 000449 , T , None , vanyash , vanyash , 2018-10-28 22:59:17 , 2018-10-28 22:59:17 ,
UNKNOWN_328647 , 29301 , 000502 , T , None , vanyash , vanyash , 2018-10-28 23:09:27 , 2018-10-28 23:09:27 ,
UNKNOWN_325988 , 29297 , 000444 , T , None , vanyash , vanyash , 2018-10-28 22:55:57 , 2018-10-28 22:55:57 ,
UNKNOWN_327989 , 29300 , 000480 , T , None , vanyash , vanyash , 2018-10-28 23:06:11 , 2018-10-28 23:06:11 ,
UNKNOWN_322657 , 29292 , 000381 , T , None , vanyash , vanyash , 2018-10-28 22:39:14 , 2018-10-28 22:39:14 ,
UNKNOWN_324656 , 29295 , 000395 , T , None , vanyash , vanyash , 2018-10-28 22:49:11 , 2018-10-28 22:49:11 ,
UNKNOWN_321738 , 29290 , 000337 , T , None , vanyash , vanyash , 2018-10-28 22:34:32 , 2018-10-28 22:34:32 ,
UNKNOWN_325321 , 29296 , 000406 , T , None , vanyash , vanyash , 2018-10-28 22:52:37 , 2018-10-28 22:52:37 ,
UNKNOWN_323985 , 29294 , 000386 , T , None , vanyash , vanyash , 2018-10-28 22:45:46 , 2018-10-28 22:45:46 ,
UNKNOWN_322199 , 29291 , 000341 , T , None , vanyash , vanyash , 2018-10-28 22:36:54 , 2018-10-28 22:36:54 ,
UNKNOWN_323320 , 29293 , 000382 , T , None , vanyash , vanyash , 2018-10-28 22:42:36 , 2018-10-28 22:42:36 ,
UNKNOWN_335120 , 29311 , 000587 , T , None , vanyash , vanyash , 2018-10-28 23:38:56 , 2018-10-28 23:38:56 ,
UNKNOWN_334450 , 29310 , 000559 , T , None , vanyash , vanyash , 2018-10-28 23:36:15 , 2018-10-28 23:36:15 ,
UNKNOWN_336462 , 29313 , 000610 , T , None , vanyash , vanyash , 2018-10-28 23:44:25 , 2018-10-28 23:44:25 ,
UNKNOWN_333785 , 29309 , 000557 , T , None , vanyash , vanyash , 2018-10-28 23:33:31 , 2018-10-28 23:33:31 ,
UNKNOWN_335790 , 29312 , 000589 , T , None , vanyash , vanyash , 2018-10-28 23:41:46 , 2018-10-28 23:41:46 ,
UNKNOWN_329308 , 29302 , 000506 , T , None , vanyash , vanyash , 2018-10-28 23:12:56 , 2018-10-28 23:12:56 ,
UNKNOWN_331319 , 29305 , 000538 , T , None , vanyash , vanyash , 2018-10-28 23:23:18 , 2018-10-28 23:23:18 ,
UNKNOWN_330648 , 29304 , 000536 , T , None , vanyash , vanyash , 2018-10-28 23:19:51 , 2018-10-28 23:19:51 ,
UNKNOWN_333118 , 29308 , 000556 , T , None , vanyash , vanyash , 2018-10-28 23:30:53 , 2018-10-28 23:30:53 ,
UNKNOWN_329977 , 29303 , 000519 , T , None , vanyash , vanyash , 2018-10-28 23:16:26 , 2018-10-28 23:16:26 ,
UNKNOWN_331984 , 29306 , 000548 , T , None , vanyash , vanyash , 2018-10-28 23:26:03 , 2018-10-28 23:26:03 ,
UNKNOWN_332450 , 29307 , 000555 , T , None , vanyash , vanyash , 2018-10-28 23:28:01 , 2018-10-28 23:28:01 ,
UNKNOWN_339138 , 29317 , 000630 , T , None , vanyash , vanyash , 2018-10-29 00:07:24 , 2018-10-29 00:07:24 ,
UNKNOWN_344445 , 29325 , 000666 , T , None , vanyash , vanyash , 2018-10-29 00:34:06 , 2018-10-29 00:34:06 ,
UNKNOWN_342438 , 29322 , 000651 , T , None , vanyash , vanyash , 2018-10-29 00:29:54 , 2018-10-29 00:29:54 ,
UNKNOWN_341807 , 29321 , 000646 , T , None , vanyash , vanyash , 2018-10-29 00:29:32 , 2018-10-29 00:29:32 ,
UNKNOWN_343107 , 29323 , 000655 , T , None , vanyash , vanyash , 2018-10-29 00:30:02 , 2018-10-29 00:30:02 ,
UNKNOWN_343774 , 29324 , 000660 , T , None , vanyash , vanyash , 2018-10-29 00:31:56 , 2018-10-29 00:31:56 ,
UNKNOWN_341136 , 29320 , 000644 , T , None , vanyash , vanyash , 2018-10-29 00:29:09 , 2018-10-29 00:29:09 ,
UNKNOWN_337127 , 29314 , 000613 , T , None , vanyash , vanyash , 2018-10-28 23:47:01 , 2018-10-28 23:47:01 ,
UNKNOWN_338469 , 29316 , 000626 , T , None , vanyash , vanyash , 2018-10-28 23:52:27 , 2018-10-28 23:52:27 ,
UNKNOWN_340472 , 29319 , 000643 , T , None , vanyash , vanyash , 2018-10-29 00:28:49 , 2018-10-29 00:28:49 ,
UNKNOWN_339807 , 29318 , 000636 , T , None , vanyash , vanyash , 2018-10-29 00:28:30 , 2018-10-29 00:28:30 ,
UNKNOWN_337798 , 29315 , 000623 , T , None , vanyash , vanyash , 2018-10-28 23:49:42 , 2018-10-28 23:49:42 ,
UNKNOWN_351847 , 29334 , 000728 , T , None , vanyash , vanyash , 2018-10-29 00:52:18 , 2018-10-29 00:52:18 ,
UNKNOWN_348599 , 35007 , 000004 , T , None , vanyash , vanyash , 2018-10-29 00:45:22 , 2018-10-29 00:45:22 ,
UNKNOWN_351178 , 29333 , 000718 , T , None , vanyash , vanyash , 2018-10-29 00:50:25 , 2018-10-29 00:50:25 ,
UNKNOWN_349247 , 35008 , 000005 , T , None , vanyash , vanyash , 2018-10-29 00:45:58 , 2018-10-29 00:45:58 ,
UNKNOWN_347368 , 35006 , 000003 , T , None , vanyash , vanyash , 2018-10-29 00:42:58 , 2018-10-29 00:42:58 ,
UNKNOWN_350509 , 29332 , 000716 , T , None , vanyash , vanyash , 2018-10-29 00:48:27 , 2018-10-29 00:48:27 ,
UNKNOWN_346457 , 29328 , 000675 , T , None , vanyash , vanyash , 2018-10-29 00:40:16 , 2018-10-29 00:40:16 ,
UNKNOWN_349840 , 29331 , 000714 , T , None , vanyash , vanyash , 2018-10-29 00:46:23 , 2018-10-29 00:46:23 ,
UNKNOWN_345786 , 29327 , 000671 , T , None , vanyash , vanyash , 2018-10-29 00:38:17 , 2018-10-29 00:38:17 ,
UNKNOWN_345117 , 29326 , 000668 , T , None , vanyash , vanyash , 2018-10-29 00:36:13 , 2018-10-29 00:36:13 ,
UNKNOWN_348251 , 29330 , 000710 , T , None , vanyash , vanyash , 2018-10-29 00:44:18 , 2018-10-29 00:44:18 ,
UNKNOWN_347122 , 29329 , 000693 , T , None , vanyash , vanyash , 2018-10-29 00:42:12 , 2018-10-29 00:42:12 ,
UNKNOWN_358479 , 35011 , 000008 , T , None , vanyash , vanyash , 2018-10-29 01:06:43 , 2018-10-29 01:06:43 ,
UNKNOWN_359435 , 35013 , 000010 , T , None , vanyash , vanyash , 2018-10-29 01:06:48 , 2018-10-29 01:06:48 ,
UNKNOWN_356671 , 35010 , 000007 , T , None , vanyash , vanyash , 2018-10-29 01:03:35 , 2018-10-29 01:03:35 ,
UNKNOWN_359912 , 35014 , 000015 , T , None , vanyash , vanyash , 2018-10-29 01:06:50 , 2018-10-29 01:06:50 ,
UNKNOWN_358956 , 35012 , 000009 , T , None , vanyash , vanyash , 2018-10-29 01:06:45 , 2018-10-29 01:06:45 ,
UNKNOWN_357453 , 29341 , 000757 , T , None , vanyash , vanyash , 2018-10-29 01:04:22 , 2018-10-29 01:04:22 ,
UNKNOWN_356197 , 35009 , 000006 , T , None , vanyash , vanyash , 2018-10-29 01:03:33 , 2018-10-29 01:03:33 ,
UNKNOWN_358115 , 29342 , 000758 , T , None , vanyash , vanyash , 2018-10-29 01:05:53 , 2018-10-29 01:05:53 ,
UNKNOWN_353184 , 29336 , 000742 , T , None , vanyash , vanyash , 2018-10-29 00:55:43 , 2018-10-29 00:55:43 ,
UNKNOWN_355863 , 29340 , 000752 , T , None , vanyash , vanyash , 2018-10-29 01:02:41 , 2018-10-29 01:02:41 ,
UNKNOWN_352515 , 29335 , 000731 , T , None , vanyash , vanyash , 2018-10-29 00:54:02 , 2018-10-29 00:54:02 ,
UNKNOWN_355194 , 29339 , 000750 , T , None , vanyash , vanyash , 2018-10-29 01:00:58 , 2018-10-29 01:00:58 ,
UNKNOWN_354525 , 29338 , 000749 , T , None , vanyash , vanyash , 2018-10-29 00:59:12 , 2018-10-29 00:59:12 ,
UNKNOWN_353855 , 29337 , 000744 , T , None , vanyash , vanyash , 2018-10-29 00:57:27 , 2018-10-29 00:57:27 ,
UNKNOWN_363699 , 35021 , 000045 , T , None , vanyash , vanyash , 2018-10-29 01:08:19 , 2018-10-29 01:08:19 ,
UNKNOWN_361342 , 35017 , 000030 , T , None , vanyash , vanyash , 2018-10-29 01:06:57 , 2018-10-29 01:06:57 ,
UNKNOWN_362292 , 35019 , 000037 , T , None , vanyash , vanyash , 2018-10-29 01:07:01 , 2018-10-29 01:07:01 ,
UNKNOWN_360389 , 35015 , 000026 , T , None , vanyash , vanyash , 2018-10-29 01:06:53 , 2018-10-29 01:06:53 ,
